3.507999897003174.777999877929000000093 2010-06-293.79999995234.77799987
58.736000061035158.81600189208000000038 2018-04-1260.46400070158.8160018
59.195999145507860.06800079345000000036 2018-04-1360.72000122060.0680007
57.801998138427758.24200057983000000031 2018-04-1659.79999923758.2420005
56.501998901367157.53799819946000000035 2018-04-1757.77399826057.5379981
57.631999969482458.66999816894000000032 2018-04-1858.21599960358.6699981
57.709999084472660.01599884033000000030 2018-04-1958.21599960360.0159988
57.950000762939458.04800033569000000028 2018-04-2059.03400039658.0480003
56.465999603271456.67399978637000000024 2018-04-2358.25799942056.6739997
55.692001342773456.69200134277000000028 2018-04-2400000000005756.6920013
55.450000762939456.13800048828000000020 2018-04-2556.70000076256.1380004
55.299999237060557.09600067138000000021 2018-04-26000000055.7557.0960006
56.765998840332058.81600189208000000021 2018-04-2757.07400131258.8160018
00000000000058.558.77999877929000000021 2018-04-3058.72200012258.7799987
58.644001007080059.98400115966000000023 2018-05-0158.70199966459.9840011
59.555999755859360.22999954223000000044 2018-05-0259.71400070160.2299995
55.046001434326156.88999938964000000086 2018-05-0355.75799942056.8899993
55.903999328613258.81800079345000000042 2018-05-0456.59999847458.8180007
59.034000396728560.55400085449000000043 2018-05-070000000059.560.5540008
59.799999237060560.39400100708000000029 2018-05-0860.15999984760.3940010
60.009998321533261.36999893188000000028 2018-05-0960.08200073261.3699989
60.821998596191461.00400161743000000028 2018-05-100000000061.561.0040016
59.816001892089860.21200180053000000023 2018-05-1161.54000091560.2120018
58.324001312255858.39400100708000000036 2018-05-1460.66400146458.3940010
56.099998474121056.83599853515000000047 2018-05-1557.00199890156.8359985
56.312000274658257.29600143432000000028 2018-05-1656.76599884057.2960014
56.793998718261756.90800094604000000022 2018-05-1757.18000030556.9080009
54.799999237060555.36399841308000000036 2018-05-1856.93000030555.3639984
56.259998321533256.89799880981000000045 2018-05-2156.26599884056.8979988
54.683998107910155.00199890136000000044 2018-05-2257.55199813855.0019989
54.799999237060555.81399917602000000029 2018-05-2355.55199813855.8139991
54.978000640869155.56999969482000000020 2018-05-2455.68000030555.5699996
55.122001647949255.77000045776000000019 2018-05-2555.52600097655.7700004
55.229999542236356.75199890136000000028 2018-05-2955.70199966456.7519989
56.319999694824258.34400177001000000037 2018-05-3056.65800094658.3440017
56.585998535156256.94599914550000000029 2018-05-3157.44200134256.9459991
56.768001556396458.36399841308000000027 2018-06-0157.17200088558.3639984
58.709999084472659.34799957275000000023 2018-06-0458.86800003059.3479995
57.347999572753958.22600173950000000029 2018-06-0559.54000091558.2260017
59.495998382568363.90000152587000000093 2018-06-0660.09999847463.9000015
62.715999603271463.21799850463000000071 2018-06-0763.22999954263.2179985
63.430000305175763.53200149536000000041 2018-06-0863.79999923763.5320014
00000000000064.566.41999816894000000065 2018-06-1164.50199890166.4199981
67.599998474121168.55400085449000000111 2018-06-1268.94000244168.5540008
67.959999084472668.95600128173000000047 2018-06-1369.34200286868.9560012
69.319999694824271.54399871826000000054 2018-06-1469.52600097671.5439987
0000000000070.2571.63400268554000000054 2018-06-1570.76799774171.6340026
70.900001525878974.16600036621000000060 2018-06-1871.08000183174.1660003
0000000000069.2570.51000213623000000063 2018-06-1973.03199768070.5100021
70.400001525878972.44400024414000000041 2018-06-2071.60800170872.4440002
69.253997802734369.50199890136000000039 2018-06-2172.40000152569.5019989
66.400001525878966.72599792480000000051 2018-06-2270.30799865766.7259979
00000000000065.566.60199737548000000034 2018-06-2566.02400207566.6019973
65.160003662109368.40000152587000000037 2018-06-2667.20999908468.4000015
67.900001525878968.90000152587000000041 2018-06-2700000000006968.9000015
69.222000122070369.98600006103000000041 2018-06-2869.73200225869.9860000
68.482002258300768.58999633789000000032 2018-06-2970.66600036668.5899963
65.970001220703167.01399993896000000093 2018-07-0272.01399993867.0139999
61.937999725341862.17200088500000000061 2018-07-0366.34999847462.1720008
59.243999481201161.83200073242000000087 2018-07-0562.75199890161.8320007
60.400001525878961.77999877929000000044 2018-07-0660.99000167861.7799987
61.599998474121063.70199966430000000037 2018-07-0962.39799880963.7019996
63.840000152587864.49400329589000000047 2018-07-1064.91200256364.4940032
63.013999938964863.79199981689000000024 2018-07-1163.15999984763.7919998
62.554000854492163.34199905395000000028 2018-07-1264.28600311263.3419990
61.849998474121063.77399826049000000029 2018-07-1363.11600112963.7739982
0000000000061.2562.02000045776000000039 2018-07-1662.34199905362.0200004
61.700000762939464.53800201416000000034 2018-07-1761.76200103764.5380020
0000000000063.2564.76999664306000000028 2018-07-1800000000006564.7699966
62.801998138427764.04599761962000000029 2018-07-1963.26599884064.0459976
62.341999053955062.71599960327000000025 2018-07-2064.24600219762.7159996
58.571998596191460.63999938964000000054 2018-07-2360.36800003060.6399993
58.509998321533259.48600006103000000047 2018-07-2460.88399887059.4860000
58.900001525878961.74800109863000000035 2018-07-2559.34799957261.7480010
60.728000640869161.33000183105000000023 2018-07-2660.97000122061.3300018
59.068000793457059.43600082397000000028 2018-07-2761.45000076259.4360008
57.226001739501958.03400039672000000034 2018-07-3059.18000030558.0340003
57.813999176025359.62799835205000000025 2018-07-3158.45000076259.6279983
58.599998474121060.16799926757000000050 2018-08-0159.59799957260.1679992
64.632003784179669.90799713134000000116 2018-08-0265.68800354069.9079971
68.505996704101569.63400268554000000068 2018-08-0369.56199645969.6340026
68.363998413085968.39800262451000000042 2018-08-0669.09200286868.3980026
67.830001831054675.91400146484000000154 2018-08-0768.76799774175.9140014
73.424003601074274.06800079345000000122 2018-08-0873.81800079374.0680007
69.146003723144570.48999786376000000085 2018-08-0973.11000061070.4899978
69.199996948242171.09799957275000000057 2018-08-1070.80000305171.0979995
69.804000854492171.28199768066000000052 2018-08-1372.22599792471.2819976
69.419998168945369.52799987792000000034 2018-08-1471.69000244169.5279998
66.428001403808667.73799896240000000045 2018-08-1568.38200378467.7379989
66.763999938964867.08999633789000000030 2018-08-1667.98200225867.0899963
60.706001281738261.09999847412000000094 2018-08-1764.69999694861.0999984
57.639999389648461.68799972534000000087 2018-08-2058.34000015261.6879997
61.799999237060564.37999725341000000065 2018-08-2162.12200164764.3799972
62.933998107910164.32800292968000000029 2018-08-2264.17400360164.3280029
63.619998931884764.01999664306000000025 2018-08-2363.82799911464.0199966
63.880001068115264.56400299072000000018 2018-08-2464.13999938964.5640029
61.762001037597663.85400009155000000065 2018-08-2763.59999847463.8540000
62.237998962402362.37200164794000000038 2018-08-2863.68199920662.3720016
60.737998962402361.00199890136000000037 2018-08-2962.05400085461.0019989
59.543998718261760.63000106811000000036 2018-08-3060.45199966460.6300010
59.720001220703160.33200073242000000026 2018-08-3160.40000152560.3320007
57.599998474121057.79000091552000000041 2018-09-0459.38800048857.7900009
55.436000823974656.14799880981000000038 2018-09-0557.00999832156.1479988
55.776000976562556.18999862670000000037 2018-09-0656.95999908456.1899986
50.450000762939452.64799880981000000112 2018-09-0752.02000045752.6479988
54.200000762939457.09999847412000000071 2018-09-1054.65200042757.0999984
54.709999084472655.88800048828000000045 2018-09-1155.89400100755.8880004
55.729999542236358.10800170898000000050 2018-09-1256.28799819958.1080017
57.035999298095757.89199829101000000031 2018-09-1357.60400009157.8919982
57.304000854492159.04000091552000000033 2018-09-1457.75199890159.0400009
57.625999450683558.96799850463000000034 2018-09-1758.00799942058.9679985
55.099998474121056.99200057983000000082 2018-09-1859.33800125156.9920005
56.099998474121059.80400085449000000041 2018-09-1956.10200119059.8040008
58.666000366210959.66600036621000000036 2018-09-2060.71200180059.6660003
59.074001312255859.81999969482000000025 2018-09-2159.54000091559.8199996
58.715999603271459.93600082397000000024 2018-09-2459.69599914559.9360008
59.299999237060560.19800186157000000022 2018-09-2500000000006060.1980018
60.222000122070361.91600036621000000039 2018-09-2660.38199996961.9160003
61.381999969482461.50400161743000000042 2018-09-2762.58000183161.5040016
52.111999511718752.95399856567000000168 2018-09-2854.05199813852.9539985
60.209999084472662.13999938964000000108 2018-10-0161.15399932862.1399993
59.830001831054660.20399856567000000058 2018-10-0262.79000091560.2039985
58.313999176025358.95999908447000000039 2018-10-0360.66600036658.9599990
55.534000396728556.36600112915000000049 2018-10-0458.79000091556.3660011
000000000000005252.38999938964000000089 2018-10-0554.93000030552.3899993
49.799999237060550.11199951171000000067 2018-10-0852.90399932850.1119995
50.659999847412152.56000137329000000060 2018-10-0951.04999923752.5600013
49.554000854492151.37599945068000000064 2018-10-1052.92200088551.3759994
49.805999755859350.44599914550000000040 2018-10-1151.50600051850.4459991
50.402000427246051.75600051879000000036 2018-10-1252.20000076251.7560005
50.908000946044951.91799926757000000031 2018-10-1551.81200027451.9179992
52.448001861572255.31800079345000000047 2018-10-1653.13999938955.3180007
53.159999847412154.35599899291000000043 2018-10-1756.47999954254.3559989
52.599998474121052.78200149536000000027 2018-10-1853.85800170852.7820014
50.700000762939400000000000052000000046 2018-10-1953.4780006400000000052
50.518001556396452.18999862670000000028 2018-10-2252.13600158652.1899986
52.419998168945358.82799911499000000095 2018-10-2352.77399826058.8279991
57.145999908447257.70000076293000000100 2018-10-2460.20999908457.7000007
60.201999664306662.97200012207000000104 2018-10-2563.44400024462.9720001
61.330001831054666.18000030517000000137 2018-10-2661.65000152566.1800003
65.300003051757866.97000122070000000072 2018-10-2967.49400329566.9700012
64.452003479003965.98000335693000000045 2018-10-3065.67800140365.9800033
65.819999694824267.46399688720000000038 2018-10-3166.50800323467.4639968
66.945999145507868.85600280761000000040 2018-11-0167.65200042768.8560028
68.181999206542969.28199768066000000039 2018-11-0268.74800109869.2819976
66.027999877929668.27999877929000000039 2018-11-0568.09999847468.2799987
67.218002319335968.21199798583000000033 2018-11-0667.81400299068.2119979
68.160003662109369.63200378417000000036 2018-11-0768.66799926769.6320037
69.688003540039070.27999877929000000035 2018-11-0869.69999694870.2799987
69.045997619628970.10199737548000000025 2018-11-0969.80000305170.1019973
66.068000793457066.25599670410000000034 2018-11-1269.67400360166.2559967
66.440002441406267.74600219726000000027 2018-11-1366.63200378467.7460021
67.430000305175768.80000305175000000025 2018-11-1468.54000091568.8000030
67.807998657226569.68800354003000000023 2018-11-1568.46600341769.6880035
69.024002075195370.86199951171000000036 2018-11-1669.03800201470.8619995
70.575996398925770.69400024414000000048 2018-11-1971.26799774170.6940002
66.709999084472669.49800109863000000040 2018-11-2068.34999847469.4980010
67.480003356933667.63800048828000000023 2018-11-2170.40000152567.6380004
65.110000610351565.16600036621000000021 2018-11-2366.87000274665.1660003
000000000000006569.19999694824000000039 2018-11-2600000000006569.1999969
67.099998474121168.78399658203000000031 2018-11-2768.01000213668.7839965
68.442001342773469.57399749755000000020 2018-11-2869.19799804669.5739974
67.910003662109368.23400115966000000015 2018-11-2969.40000152568.2340011
67.652000427246170.09600067138000000028 2018-11-3068.36599731470.0960006
70.400001525878971.69799804687000000041 2018-12-0300000000007271.6979980
70.400001525878971.94000244140000000042 2018-12-0471.20999908471.9400024
70.152000427246172.61199951171000000039 2018-12-0671.20200347972.6119995
71.529998779296871.59400177001000000057 2018-12-0773.80000305171.5940017
70.624000549316473.02999877929000000033 2018-12-1000000000007273.0299987
72.045997619628973.35199737548000000031 2018-12-1173.98200225873.3519973
73.031997680664073.31999969482000000025 2018-12-1273.88400268573.3199996
73.349998474121175.35800170898000000036 2018-12-1374.02999877975.3580017
72.865997314453173.14199829101000000031 2018-12-1400000000007573.1419982
68.776000976562569.68399810791000000038 2018-12-1772.40000152569.6839981
66.737998962402367.40599822998000000035 2018-12-1870.10800170867.4059982
065.94799804687566.59400177001000000041 2018-12-1967.51999664366.5940017
62.374000549316463.07600021362000000045 2018-12-2065.41000366263.0760002
62.487998962402363.95399856567000000040 2018-12-2163.47999954263.9539985
59.040000915527359.07799911499000000027 2018-12-2462.70000076259.0779991
58.818000793457065.21800231933000000040 2018-12-2600000000006065.2180023
60.299999237060563.22600173950000000042 2018-12-2763.96799850463.2260017
63.681999206542966.77400207519000000049 2018-12-2864.62000274666.7740020
065.05200195312566.55999755859000000031 2018-12-3167.55799865766.5599975
59.759998321533262.02399826049000000058 2019-01-0261.22000122062.0239982
59.476001739501960.07199859619000000034 2019-01-0361.40000152560.0719985
60.546001434326163.53799819946000000036 2019-01-0461.20000076263.5379981
63.549999237060566.99199676513000000037 2019-01-0764.34400177066.9919967
65.403999328613267.06999969482000000035 2019-01-0868.39199829167.0699996
66.293998718261767.70600128173000000027 2019-01-0967.09999847467.7060012
66.358001708984368.99400329589000000030 2019-01-1066.87999725368.9940032
67.753997802734369.45200347900000000025 2019-01-1168.41799926769.4520034
66.800003051757866.87999725341000000026 2019-01-1468.47599792466.8799972
66.900001525878968.88600158691000000030 2019-01-1500000000006768.8860015
68.699996948242169.20999908447000000023 2019-01-1668.95600128169.2099990
68.830001831054669.46199798583000000018 2019-01-1769.24199676569.4619979
59.945999145507860.45199966430000000120 2019-01-1864.59999847460.4519996
59.099998474121059.78400039672000000060 2019-01-2260.96400070159.7840003
56.338001251220757.51800155639000000062 2019-01-230000000058.557.5180015
55.855998992919958.30199813842000000040 2019-01-2456.60599899258.3019981
57.909999847412159.40800094604000000036 2019-01-2558.87799835259.4080009
57.549999237060559.27600097656000000032 2019-01-2858.58200073259.2760009
58.360000610351559.49200057983000000023 2019-01-2959.05400085459.4920005
59.698001861572261.75400161743000000056 2019-01-3060.09000015261.7540016
58.799999237060561.40399932861000000062 2019-01-3160.20000076261.4039993
60.700000762939462.44200134277000000036 2019-02-0161.08399963362.4420013
60.375999450683562.57799911499000000036 2019-02-0462.59600067162.5779991
62.450000762939464.26999664306000000033 2019-02-0562.49800109864.2699966
63.124000549316463.44400024414000000025 2019-02-0663.91799926763.4440002
60.599998474121061.50199890136000000032 2019-02-0762.65999984761.5019989
59.700000762939461.15999984741000000029 2019-02-0861.36600112961.1599998
62.099998474121062.56800079345000000035 2019-02-1162.31999969462.5680007
61.923999786376962.36199951171000000027 2019-02-1263.24000167862.3619995
61.113998413085961.63399887084000000025 2019-02-1362.47000122061.6339988
60.200000762939460.75400161743000000026 2019-02-1460.67599868760.7540016
60.779998779296861.57600021362000000019 2019-02-1560.90000152561.5760002
61.094001770019561.12799835205000000020 2019-02-1961.31200027461.1279983
59.799999237060560.51200103759000000035 2019-02-2060.88199996960.5120010
58.099998474121058.24599838256000000044 2019-02-2160.36199951158.2459983
58.419998168945358.94200134277000000028 2019-02-2258.89799880958.9420013
59.400001525878959.75400161743000000033 2019-02-2559.58200073259.7540016
57.754001617431659.57199859619000000042 2019-02-2658.44400024459.5719985
60.110000610351562.94800186157000000055 2019-02-2760.35599899262.9480018
62.161998748779363.97600173950000000052 2019-02-2863.78400039663.9760017
58.380001068115258.95800018310000000114 2019-03-0161.38800048858.9580001
56.555999755859357.07199859619000000085 2019-03-0459.62400054957.0719985
54.020000457763655.30799865722000000093 2019-03-0556.40000152555.3079986
54.877998352050755.24800109863000000051 2019-03-0655.29600143455.2480010
54.849998474121055.31800079345000000047 2019-03-0755.76800155655.3180007
55.178001403808556.82799911499000000044 2019-03-0855.38199996956.8279991
56.099998474121058.18399810791000000036 2019-03-1156.70399856558.1839981
56.212001800537156.67200088500000000037 2019-03-1257.29800033556.6720008
56.540000915527357.79199981689000000034 2019-03-1356.77999877957.7919998
57.658000946044957.99200057983000000035 2019-03-1458.49000167857.9920005
54.880001068115255.08599853515000000073 2019-03-1556.70199966455.0859985
53.459999084472653.89799880981000000051 2019-03-1855.20000076253.8979988
52.692001342773453.49399948120000000059 2019-03-190000000053.553.4939994
53.259998321533254.72000122070000000034 2019-03-2053.93799972554.7200012
53.689998626708954.80400085449000000029 2019-03-2154.52000045754.8040008
52.799999237060552.90599822998000000043 2019-03-2254.51599884052.9059982
50.891998291015652.08399963378000000051 2019-03-2551.94200134252.0839996
52.886001586914053.55400085449000000036 2019-03-2652.88800048853.5540008
53.636001586914054.96599960327000000043 2019-03-27000000053.7554.9659996
55.020000457763655.72399902343000000033 2019-03-2855.43199920655.7239990
54.900001525878955.97200012207000000029 2019-03-2955.74000167855.9720001
56.256000518798857.83599853515000000040 2019-04-0156.52399826057.8359985
56.776000976562557.17599868774000000027 2019-04-0257.65999984757.1759986
57.433998107910158.36199951171000000039 2019-04-0357.46400070158.3619995
52.118000030517553.55599975585000000118 2019-04-0452.37799835253.5559997
53.222000122070354.99200057983000000065 2019-04-0553.97200012254.9920005
54.088001251220754.63999938964000000052 2019-04-0855.53799819954.6399993
53.922000885009754.46200180053000000029 2019-04-0954.33000183154.4620018
54.577999114990255.21200180053000000035 2019-04-1055.34799957255.2120018
53.119998931884753.68399810791000000049 2019-04-1153.65999984753.6839981
53.366001129150353.54000091552000000033 2019-04-1254.04399871853.5400009
51.726001739501953.27600097656000000050 2019-04-1553.72600173953.2760009
52.944000244140654.67200088500000000036 2019-04-1653.15000152554.6720008
53.708000183105454.24599838256000000025 2019-04-1754.95000076254.2459983
53.950000762939454.65200042724000000029 2019-04-1854.24599838254.6520004
52.495998382568352.54999923706000000060 2019-04-2253.79999923752.5499992
51.150001525878952.77999877929000000054 2019-04-2352.02999877952.7799987
51.599998474121051.73199844360000000053 2019-04-2452.77000045751.7319984
49.214000701904349.52600097656000000109 2019-04-2500000000005149.5260009
46.226001739501947.02799987792000000111 2019-04-2649.29999923747.0279998
46.433998107910148.29399871826000000083 2019-04-2947.17200088548.2939987
47.400001525878947.73799896240000000047 2019-04-3048.41199874847.7379989
46.299999237060546.80199813842000000053 2019-05-0147.77000045746.8019981
47.543998718261748.81999969482000000090 2019-05-0249.10400009148.8199996
48.698001861572251.00600051879000000118 2019-05-0348.77199935951.0060005
49.700000762939451.06800079345000000054 2019-05-0650.00400161751.0680007
49.020000457763649.41199874877000000050 2019-05-0751.36000061049.4119987
48.840000152587848.96799850463000000030 2019-05-0849.38800048848.9679985
47.388000488281248.39599990844000000033 2019-05-0948.40000152548.3959999
47.203998565673847.90399932861000000035 2019-05-1047.95000076247.9039993
44.900001525878945.40200042724000000054 2019-05-1346.40200042745.4020004
45.599998474121046.46200180053000000036 2019-05-1445.86000061046.4620018
45.049999237060546.38999938964000000036 2019-05-1545.86399841346.3899993
45.299999237060545.66600036621000000037 2019-05-1645.89799880945.6660003
41.784000396728542.20600128173000000088 2019-05-1744.39199829142.2060012
39.049999237060541.07199859619000000102 2019-05-2040.56000137341.0719985
39.208000183105441.01599884033000000090 2019-05-2139.55199813841.0159988
38.355998992919938.54600143432000000093 2019-05-2239.81999969438.5460014
37.243999481201139.09799957275000000132 2019-05-2338.86800003039.0979995
0000000000037.7538.12599945068000000070 2019-05-2439.96599960338.1259994
37.569999694824237.74000167846000000051 2019-05-2838.24000167837.7400016
37.007999420166037.97200012207000000059 2019-05-2937.41999816837.9720001
37.403999328613237.64400100708000000039 2019-05-30000000037.7537.6440010
36.819999694824237.03200149536000000052 2019-05-3137.02000045737.0320014
35.397998809814435.79399871826000000065 2019-06-0337.10200119035.7939987
35.922000885009738.72000122070000000069 2019-06-0436.22000122038.7200012
38.369998931884739.31800079345000000067 2019-06-0539.73600006139.3180007
40.360000610351541.18999862670000000101 2019-06-0640.88800048841.1899986
40.700000762939440.90000152587000000080 2019-06-0700000000004140.9000015
41.801998138427742.57600021362000000052 2019-06-1042.04999923742.5760002
42.700000762939443.41999816894000000058 2019-06-1143.82799911443.4199981
41.799999237060541.85200119018000000075 2019-06-1244.59000015241.8520011
41.501998901367142.78200149536000000040 2019-06-1342.07600021342.7820014
42.080001831054642.98400115966000000037 2019-06-14000000042.2542.9840011
42.854000091552745.00600051879000000061 2019-06-1743.09600067145.0060005
44.512001037597644.94800186157000000063 2019-06-1845.74399948144.9480018
44.212001800537145.28599929809000000032 2019-06-1945.02199935945.2859992
43.270000457763643.92399978637000000059 2019-06-2044.59999847443.9239997
43.099998474121044.37200164794000000041 2019-06-2143.24399948144.3720016
44.203998565673844.72800064086000000028 2019-06-2444.64799880944.7280006
43.897998809814443.95199966430000000030 2019-06-2544.87799835243.9519996
43.619998931884743.85400009155000000042 2019-06-2644.06200027443.8540000
43.470001220703144.56800079345000000031 2019-06-2743.88999938944.5680007
44.159999847412144.69200134277000000034 2019-06-2844.19800186144.6920013
45.256000518798845.43399810791000000041 2019-07-0146.04199981645.4339981
44.444000244140644.90999984741000000046 2019-07-0245.77799987744.9099998
46.902000427246046.97999954223000000071 2019-07-0347.87799835246.9799995
46.159999847412146.61999893188000000035 2019-07-0546.91400146446.6199989
45.731998443603546.06800079345000000029 2019-07-0846.24800109846.0680007
45.456001281738246.01200103759000000030 2019-07-0945.79399871846.0120010
46.627998352050747.78400039672000000045 2019-07-1046.83000183147.7840003
47.159999847412147.72000122070000000037 2019-07-1147.62799835247.7200012
47.942001342773449.01599884033000000046 2019-07-1247.95000076249.0159988
48.972000122070350.70000076293000000055 2019-07-1549.59999847450.7000007
49.585998535156250.47600173950000000040 2019-07-1649.86000061050.4760017
50.669998168945350.97200012207000000048 2019-07-1751.13399887050.9720001
50.377998352050750.70800018310000000023 2019-07-1851.00999832150.7080001
50.923999786376951.63600158691000000035 2019-07-1951.13800048851.6360015
50.838001251220751.13600158691000000034 2019-07-22000000051.7551.1360015
50.900001525878952.03400039672000000025 2019-07-2351.34199905352.0340003
51.631999969482452.97600173950000000055 2019-07-2451.83399963352.9760017
45.110000610351545.76399993896000000112 2019-07-2546.70000076245.7639999
44.450000762939445.60800170898000000050 2019-07-2645.38399887045.6080017
45.206001281738247.15399932861000000046 2019-07-2945.41799926747.1539993
46.436000823974648.45199966430000000040 2019-07-3046.58000183148.4519996
47.330001831054648.32199859619000000045 2019-07-3148.59999847448.3219985
46.354000091552746.77000045776000000041 2019-08-0148.52999877946.7700004
45.846000671386746.86800003051000000030 2019-08-0246.27000045746.8680000
45.155998229980445.66400146484000000035 2019-08-0545.91999816845.6640014
45.150001525878946.15000152587000000027 2019-08-0646.37599945046.1500015
45.159999847412146.68399810791000000023 2019-08-0745.29999923746.6839981
46.529998779296847.65999984741000000026 2019-08-0846.88999938947.6599998
46.762001037597647.00199890136000000019 2019-08-0947.20999908447.0019989
0000000000045.7545.80199813842000000023 2019-08-1246.59799957245.8019981
45.509998321533200000000000047000000024 2019-08-1345.7620010370000000047
43.338001251220743.92399978637000000047 2019-08-1446.24200057943.9239997
42.310001373291043.12799835205000000040 2019-08-1544.17200088543.1279983
43.203998565673843.98799896240000000025 2019-08-1643.33200073243.9879989
44.340000152587845.36600112915000000026 2019-08-1944.84199905345.3660011
44.908000946044945.17200088500000000020 2019-08-2045.52399826045.1720008
43.520000457763644.16600036621000000038 2019-08-2144.40200042744.1660003
43.644001007080044.43000030517000000032 2019-08-2244.56000137344.4300003
42.200000762939442.27999877929000000042 2019-08-2343.99399948142.2799987
42.307998657226500000000000043000000025 2019-08-2642.7200012200000000043
42.405998229980442.81600189208000000027 2019-08-2743.14799880942.8160018
42.462001800537143.11800003051000000016 2019-08-2842.73799896243.1180000
43.599998474121044.34199905395000000025 2019-08-2943.79999923744.3419990
44.841999053955045.12200164794000000046 2019-08-3045.83000183145.1220016
44.631999969482445.00199890136000000026 2019-09-0344.81600189245.0019989
43.841999053955044.13600158691000000028 2019-09-0445.37799835244.1360015
44.169998168945345.91600036621000000036 2019-09-050000000044.545.9160003
45.034000396728545.49000167846000000020 2019-09-0645.43999862645.4900016
45.846000671386746.35800170898000000024 2019-09-0900000000004646.3580017
45.787998199462847.10800170898000000024 2019-09-1046.15999984747.1080017
47.200000762939449.41999816894000000050 2019-09-1147.47600173949.4199981
48.880001068115249.17399978637000000042 2019-09-1249.54000091549.1739997
48.973999023437549.04000091552000000026 2019-09-1349.39199829149.0400009
48.234001159667948.56200027465000000023 2019-09-1649.20000076248.5620002
48.074001312255848.95800018310000000019 2019-09-1748.49399948148.9580001
48.473999023437548.69800186157000000020 2019-09-1800000000004948.6980018
48.967998504638649.31999969482000000023 2019-09-1949.20000076249.3199996
47.631999969482448.12400054931000000031 2019-09-2049.29800033548.1240005
47.844001770019548.24599838256000000021 2019-09-2300000000004848.2459983
44.521999359130844.64199829101000000064 2019-09-2448.30400085444.6419982
43.672000885009745.74000167846000000047 2019-09-2544.91199874845.7400016
45.479999542236348.51200103759000000059 2019-09-2646.13199996948.5120010
47.745998382568348.42599868774000000055 2019-09-2748.43999862648.4259986
47.222000122070348.17399978637000000029 2019-09-3048.59999847448.1739997
47.826000213623048.93799972534000000030 2019-10-0148.29999923748.9379997
47.886001586914048.62599945068000000028 2019-10-0248.65800094648.6259994
44.855998992919946.60599899291000000075 2019-10-0346.37200164746.6059989
45.613998413085946.28599929809000000039 2019-10-0446.32199859646.2859992
45.709999084472647.54399871826000000040 2019-10-0745.95999908447.5439987
46.900001525878948.00999832153000000043 2019-10-0847.17399978648.0099983
48.130001068115248.90599822998000000034 2019-10-0948.26399993848.9059982
48.316001892089848.94800186157000000031 2019-10-1049.05599975548.9480018
49.361999511718749.57799911499000000042 2019-10-1149.43000030549.5779991
49.425998687744151.39199829101000000051 2019-10-1449.58000183151.3919982
50.824001312255851.57799911499000000032 2019-10-1551.54000091551.5779991
51.383998870849651.95000076293000000033 2019-10-1651.47800064051.9500007
52.034000396728552.39400100708000000023 2019-10-170000000052.552.3940010
51.020000457763651.38999938964000000028 2019-10-1852.13999938951.3899993
50.035999298095750.70000076293000000025 2019-10-2151.66600036650.7000007
50.169998168945351.11600112915000000023 2019-10-2250.86399841351.1160011
50.270000457763650.93600082397000000026 2019-10-2350.90000152550.9360008
57.840000152587859.93600082397000000148 2019-10-2459.67399978659.9360008
59.222000122070365.62599945068000000150 2019-10-2559.54399871865.6259994
64.519996643066465.54199981689000000094 2019-10-2865.50800323465.5419998
62.950000762939463.24399948120000000063 2019-10-2963.99800109863.2439994
61.993999481201163.00199890136000000048 2019-10-3062.59999847463.0019989
62.599998474121062.98400115966000000025 2019-10-3162.61999893162.9840011
61.959999084472662.66199874877000000031 2019-11-0163.26399993862.6619987
61.852001190185563.49399948120000000043 2019-11-0462.95999908463.4939994
63.223999023437563.44400024414000000034 2019-11-0563.92399978663.4440002
62.900001525878965.31600189208000000039 2019-11-0663.59999847465.3160018
65.603996276855467.10800170898000000072 2019-11-0765.82800292967.1080017
00000000000066.567.42800140380000000030 2019-11-0866.90000152567.4280014
68.400001525878969.01799774169000000049 2019-11-1168.79000091569.0179977
68.807998657226569.98600006103000000036 2019-11-1269.37999725369.9860000
69.036003112792969.22200012207000000042 2019-11-1300000000007169.2220001
68.582000732421869.87000274658000000032 2019-11-1469.22200012269.8700027
69.671997070312570.43399810791000000024 2019-11-1570.12799835270.4339981
69.220001220703169.99800109863000000022 2019-11-1870.58399963369.9980010
69.559997558593771.90399932861000000038 2019-11-1970.34999847471.9039993
69.914001464843770.44400024414000000033 2019-11-2000000000007270.4440002
70.800003051757870.96600341796000000030 2019-11-2170.90200042770.9660034
000000000000006666.60800170898000000084 2019-11-2268.03199768066.6080017
66.891998291015667.26799774169000000061 2019-11-2568.86399841367.2679977
65.419998168945365.78399658203000000039 2019-11-2667.05400085465.7839965
65.713996887207066.25800323486000000027 2019-11-2766.22399902366.2580032
00000000000065.565.98799896240000000012 2019-11-2966.22200012265.9879989
65.737998962402366.97399902343000000030 2019-12-0265.87999725366.9739990
66.438003540039067.23999786376000000032 2019-12-0366.52400207567.2399978
66.569999694824266.60600280761000000027 2019-12-0467.55000305166.6060028
65.449996948242166.07399749755000000018 2019-12-0566.56600189266.0739974
66.954002380371167.17800140380000000038 2019-12-0600000000006767.1780014
67.015998840332067.90599822998000000045 2019-12-0967.31800079367.9059982
67.861999511718769.76799774169000000044 2019-12-1067.99199676569.7679977
70.218002319335970.54000091552000000034 2019-12-1170.37599945070.5400009
70.646003723144571.93599700927000000038 2019-12-1270.98400115971.9359970
70.928001403808671.67800140380000000032 2019-12-1372.20999908471.6780014
00000000000072.576.30000305175000000090 2019-12-1672.51000213676.3000030
